NTA,GardenCounts,HasGarden,Gender_Female,Age_Over65,Unemployed,Race_Hisp,Race_White,Race_Black,Race_Asian,Race_Other,Income_under10,Income_10to14,Income_15to24,Income_25to34,Income_35to49,Income_50to74,Income_75to99,Income_100to149,Income_150to199,Income_200over,Edu_Other,Edu_Bachelor,Edu_GradProf,Crime_Felony_scaled,Crime_Misdemeanor_scaled,Crime_Violation_scaled,Crime_Total_scaled
Allerton-Pelham Gardens,1.0,1.0,0.5305084745762711,0.17439137134052388,0.10210890777463016,0.3419414483821264,0.2212018489984592,0.3284745762711864,0.08160246533127889,0.026779661016949154,0.07081431149803588,0.033867714194712815,0.09884276462469477,0.08801358955303111,0.11763456842552288,0.19365113069327955,0.12453551332413207,0.15213929291856884,0.06656757617581484,0.05393353859220724,0.7416185735054408,0.15005066302480286,0.10833076346975637,-0.22234947592124082,-0.1904678747721672,-0.2555176667732483,-0.2062399271661565
Bedford Park-Fordham North,3.0,1.0,0.5189927672113581,0.07763193142244844,0.14727006229388054,0.7176355031699259,0.05780873292258237,0.1658183766407715,0.03809268684703991,0.02064470041968033,0.16396405701301384,0.1003924808923776,0.14129312125593885,0.10844866763065482,0.1387626523445569,0.1710906837430283,0.0940404875025821,0.05820078496178475,0.013685189010535014,0.010121875645527785,0.8577268773557553,0.10455204407074514,0.037721078573499565,-0.07597757878764322,-0.0784765873775756,-0.1511140380997792,-0.08387678193867193
Belmont,1.0,1.0,0.520938308593218,0.06349584638431159,0.13784420437007555,0.622395478687185,0.19426664850878386,0.14840664578510146,0.01882745471877979,0.016103772300149807,0.2148968845985081,0.10157964019306713,0.18845985081175956,0.14545853444493198,0.13503729706011408,0.11243966652040367,0.03356735410267661,0.05605528740675735,0.008446687143483985,0.004058797718297499,0.8540027137042062,0.09016282225237447,0.05583446404341927,-0.028355327988463724,-0.00555291808115705,0.0024503505317879674,-0.01201744683366872
Bronxdale,0.0,0.0,0.5027796249501263,0.13230482776965022,0.1401638424419257,0.5610586514164118,0.1128075541960367,0.2664982045484772,0.032477723101476265,0.027157866737598086,0.163933236574746,0.10152394775036283,0.13505079825834546,0.095355587808418,0.14172714078374454,0.15863570391872278,0.10529753265602322,0.07358490566037736,0.02249637155297533,0.0023947750362844702,0.8278757012692476,0.11287948116022757,0.05924481757052481,-0.16759091248097932,-0.12450727183547292,-0.1691998421254662,-0.14193202710527159
Claremont-Bathgate,6.0,1.0,0.5434439178515008,0.07304322849346546,0.16658615136876007,0.5839437024271148,0.011489300588826657,0.3951457705012208,0.0004308487720809996,0.008990377710756857,0.2538042977035876,0.14746841280088535,0.1640689845983584,0.1155584247901872,0.12155307571705247,0.11758738356543393,0.03993359771281011,0.03384672138707,0.006179101724614959,0.0,0.8834666666666666,0.092,0.02453333333333333,-0.028450122571163965,0.031701073560175694,0.04201746919387051,0.01387286671022344
Co-op City,0.0,0.0,0.5713726540450341,0.22012319482499326,0.10929817691337076,0.2796604931913228,0.07041470097443399,0.6081662924125997,0.01166024597762716,0.0300982674440164,0.0697195780807821,0.07193208129662979,0.0883972215075894,0.13372781065088754,0.18193979933110369,0.17725752508361206,0.11155132492925136,0.11335219963982505,0.03951633650630306,0.01260612297401595,0.7443600368324125,0.1539191988950276,0.10172076427255984,-0.20116490251001293,-0.14607526930364226,-0.20933370324105421,-0.1688269504129502
Crotona Park East,5.0,1.0,0.560588641066912,0.09054955162106232,0.15922048305172593,0.679558519199816,0.009473442170613936,0.29059553920441483,0.011037020004598759,0.00933547942055645,0.2766494092658967,0.11788132218239745,0.12996150272135934,0.11243860347803,0.12518253020045134,0.1258462763839108,0.043409000398247716,0.040223018717642375,0.021505376344086027,0.0069029603079782285,0.8594144746619111,0.11606479417446873,0.024520731163620156,-0.06580806767088526,-0.002599969811266678,0.004340872065470513,-0.021744221637982702
East Concourse-Concourse Village,9.0,1.0,0.5397110794221588,0.10801971603943207,0.1320700442271044,0.5930311860623722,0.01563953127906256,0.34600719201438396,0.024815549631099262,0.020506541013082025,0.18372407574391345,0.10504959422903516,0.1548692515779982,0.13778178539224525,0.1284941388638413,0.14963931469792605,0.06934174932371506,0.05126239855725879,0.009467989179440936,0.010369702434625788,0.838268156424581,0.11465210766886745,0.04707973590655155,-0.13316301026515032,-0.08120049433791196,-0.17261655229690523,-0.10513728565014147
East Tremont,13.0,1.0,0.5376993933947427,0.10146034598966523,0.2183832760220512,0.6847000674005841,0.01529993259941586,0.2859582116378342,0.008043136373848573,0.0059986519883172326,0.2421679409973611,0.13004939441098856,0.16942959604844712,0.1203735029433656,0.118072941335679,0.118072941335679,0.05805534880573787,0.0300426280533189,0.006969348399756411,0.0067663576696664176,0.882554601132468,0.08844035283694772,0.029005046030584337,-0.005008036739900312,0.033105725444837135,0.08762288212138565,0.025795181970689616
Eastchester-Edenwald-Baychester,1.0,1.0,0.5574889116342545,0.12092005003980437,0.10330320086417648,0.2426930512907995,0.035312180143295804,0.6632548618219037,0.030876833845104062,0.027863072898896852,0.09705599720450774,0.06036516117760112,0.09137765353367694,0.11278064121603912,0.13715383943391282,0.17559185812876738,0.1267581025596226,0.12273958242334235,0.05084301563728488,0.025334148685245042,0.7581626760250544,0.15969970236773134,0.08213762160721425,-0.14397845113278263,-0.11997700741222701,-0.13573963237290604,-0.12905630095204715
Fordham South,3.0,1.0,0.5156854470000704,0.06393753956530912,0.14291164352205096,0.7249419708799325,0.011957515650277835,0.2494197087993248,0.004220299641274529,0.009460505029190406,0.21243001119820829,0.10179171332586788,0.20313549832026875,0.116013437849944,0.1206047032474804,0.1076147816349384,0.07760358342665173,0.04087346024636058,0.00929451287793953,0.010638297872340424,0.8877366152308365,0.08183919535203349,0.030424189417130005,-0.06711553626136656,-0.007900370137358408,0.029057178701801842,-0.023339064194208742
Highbridge,10.0,1.0,0.557761087267525,0.07600143061516453,0.12258756254467475,0.6551961986511343,0.01696300837931739,0.31976803596975273,0.002861230329041488,0.005211526670754139,0.18592357649901828,0.11455973417912703,0.1806373659568041,0.11274731913608214,0.12566077631777678,0.13351457483763782,0.08027488294819514,0.051427276846397835,0.006267935357196798,0.008986557921764084,0.8669629890419399,0.10632398890991507,0.02671302204814505,-0.16047450466916613,-0.11515570043782232,-0.22584260030466233,-0.13869266232547736
Hunts Point,3.0,1.0,0.5146809392785798,0.09095020918925033,0.10572507398714157,0.7310693151407787,0.009912932041762466,0.24548641212166897,0.0065583656854245964,0.006972975010365232,0.2458259325044405,0.1265837773830669,0.15725281231497928,0.12753108348134992,0.14517465956187092,0.10965068087625814,0.04511545293072825,0.033629366489046776,0.004381290704558911,0.004854943753700414,0.9019304022209309,0.0757311640519078,0.02233843372716121,0.21646635725481303,0.22673876677932597,0.41601628366106785,0.23969279272409494
Kingsbridge Heights,1.0,1.0,0.5237425704607912,0.1076883747683262,0.12770282757346146,0.7502716175624721,0.04150955454719755,0.15450246053556593,0.034127947849428006,0.019588419505336484,0.1414262084175703,0.09244624149972433,0.17138393677632788,0.11514427494945782,0.15787539055320712,0.15263738283403785,0.08684065429149053,0.054217974637015255,0.016816761624701342,0.01121117441646756,0.8296895819967428,0.12776982677787102,0.04254059122538617,-0.07823347188795918,-0.07679315390848145,-0.14477321663622528,-0.08303377420403124
Longwood,3.0,1.0,0.5082697420669176,0.08704809916784641,0.1079382183908046,0.7444839611891855,0.011394634163184971,0.2191913262663582,0.014087911329028691,0.010842167052242672,0.240929203539823,0.12389380530973453,0.13086283185840708,0.11913716814159292,0.12632743362831858,0.13827433628318586,0.0629424778761062,0.04480088495575221,0.005088495575221239,0.007743362831858406,0.8904006484483558,0.0800138953219083,0.029585456229735987,-0.004935745843256407,0.02998943806689579,0.25952603839870736,0.03808808414996464
Melrose South-Mott Haven North,15.0,1.0,0.5388724447322172,0.08470539265562853,0.13088029809035864,0.630422717602442,0.014522245860697438,0.3286236240865785,0.006035519378410878,0.020395893071871247,0.22024767368641995,0.1387392429860771,0.14503603162387185,0.14223745889596304,0.13713006366752956,0.09962918911355208,0.04953473728398517,0.03890016091793185,0.011544112502623662,0.017001329322045757,0.8790873898360926,0.08084177580100486,0.04007083436290256,0.036955915111999,0.11141068282313615,0.04178786143568138,0.08273157554371835
Morrisania-Melrose,13.0,1.0,0.5254012368862515,0.08360249380304965,0.1157787499250914,0.6086531961240892,0.01474748992213125,0.3542652545131325,0.005232980294949798,0.01710107914569719,0.18469714618520675,0.1069452533488643,0.17283051834595226,0.12143273150844495,0.1373762376237624,0.1362842166569598,0.06552125800815375,0.05809551543389632,0.007280139778683752,0.009536983110075713,0.8616576487948844,0.10050828004590916,0.03783407115920643,-0.04358437534935071,0.003799096889716031,0.05727114005297022,-0.006560424784397197
Mott Haven-Port Morris,8.0,1.0,0.523202614379085,0.08324255628177196,0.12831527829660067,0.7177378358750908,0.015177923021060274,0.2518155410312273,0.005809731299927378,0.009458968772694263,0.2511904761904762,0.120508658008658,0.1912878787878788,0.1132034632034632,0.1198051948051948,0.10016233766233766,0.05292207792207792,0.03338744588744589,0.012987012987012988,0.004545454545454545,0.9107642276422764,0.07027642276422763,0.01895934959349593,-0.0061250844931400985,0.0863461331366551,-0.007517878599412406,0.04998958541483731
Mount Hope,4.0,1.0,0.5304211579483888,0.07522700243520282,0.14036571612695345,0.6826307741679724,0.015271930983708682,0.2672115983614294,0.01742397070205576,0.017461725784833786,0.16119054566676394,0.1427487598482638,0.17560548584768018,0.11374379924131894,0.15914794280711994,0.1411730376422527,0.06063612489057485,0.03075576305806828,0.01103005544207762,0.003968485555879778,0.8577749683944375,0.09399494310998736,0.04823008849557522,-0.090286981468664,-0.04748577326813291,-0.024912382675720615,-0.059089247167558256
North Riverdale-Fieldston-Riverdale,0.0,0.0,0.5300055258795359,0.22195616135568244,0.07293330291276902,0.2183090808620372,0.6363602873457359,0.061153066863142376,0.06601584085466937,0.01816172407441518,0.04867090977162111,0.031074503931111944,0.057281916885061776,0.05606514414077125,0.09444028453762636,0.14217521527517785,0.16295394983152378,0.18560464245600897,0.09350430550355672,0.12822912766754024,0.4147071173630065,0.2606025614108755,0.32469032122611796,-0.2281835266325511,-0.22368181285455155,-0.3048260747539758,-0.2323244184134837
Norwood,1.0,1.0,0.518937795903061,0.09250925795715556,0.14585798816568046,0.6293067079173112,0.09579055922748793,0.13718183096610884,0.11203300051563306,0.025687901373458964,0.16313169201391256,0.07672372638614199,0.15856236786469344,0.1301916388187956,0.14867353201936848,0.1724067380481484,0.06874445884198323,0.05367250903635,0.016435927163609084,0.011457409806997205,0.794392174432497,0.14023297491039427,0.06537485065710873,-0.08686953435037678,-0.0879426818955315,-0.11136552758986777,-0.08975529329907796
park-cemetery-etc-Bronx,1.0,1.0,0.4957794034890264,0.08441193021947102,0.09110396570203644,0.5728756330894766,0.11873944850872255,0.29375351716375914,0.01463140123804164,0.0,0.11640953716690043,0.1023842917251052,0.120617110799439,0.07433380084151472,0.10098176718092566,0.2300140252454418,0.09957924263674614,0.0729312762973352,0.02244039270687237,0.060308555399719486,0.7185122569737954,0.18427726120033813,0.09721048182586643,1.9617190972671044,2.3723992432991663,2.84945058110545,2.289506858800375
Parkchester,1.0,1.0,0.5287419710633879,0.11603840913514565,0.12071980594573248,0.3808797768117823,0.020015571271005,0.4119898786738467,0.15538830857068708,0.03172646467267891,0.08873827724801009,0.04886121837812278,0.09693435258885648,0.10851918984947592,0.15288832847348094,0.22507683820632046,0.1357080936243991,0.11687288202380015,0.02001733785168256,0.006383481755851525,0.7429307094579061,0.16685824635615432,0.0902110441859396,-0.2089834700329935,-0.17986740650451258,-0.29954055913493904,-0.19925221133334903
Pelham Bay-Country Club-City Island,0.0,0.0,0.5388965306434357,0.2088491517652453,0.07441263126085973,0.3892709766162311,0.5160476845483724,0.03591624637016659,0.05154363441846248,0.007221458046767538,0.049663224068253256,0.0676246070947463,0.09043556353839244,0.1101930848675348,0.08837000449034575,0.1762909744050292,0.1359676695105523,0.17431522227211496,0.0632240682532555,0.04391558149977548,0.7344134536505332,0.16437653814602132,0.10121000820344543,-0.21472943134268666,-0.20332208599924367,-0.1583939552540116,-0.20367869084464602
Pelham Parkway,0.0,0.0,0.5388519718168765,0.13083113500517582,0.10351851851851852,0.4387417771396133,0.3212007880589041,0.13513874511637225,0.09269709820683207,0.012221591478278294,0.09289183222958056,0.05236203090507726,0.0849448123620309,0.09977924944812362,0.13695364238410596,0.1845474613686534,0.12017660044150112,0.13050772626931567,0.05271523178807947,0.04512141280353201,0.6891233382220749,0.17627856365614802,0.13459809812177698,-0.14517683028634126,-0.10614248505705406,-0.18637415556407397,-0.12518786920965144
Schuylerville-Throgs Neck-Edgewater Park,0.0,0.0,0.5126733921815889,0.1556746532156368,0.08299120234604106,0.4537200504413619,0.3970575872215216,0.09239176124422026,0.03566624632198403,0.02116435477091215,0.07823561444908332,0.05645307678344527,0.08743268590790827,0.06008349972771827,0.10068372965450477,0.15054153808918738,0.14061838204150784,0.19852362800266232,0.065589641193199,0.061838204150783574,0.7492132058006788,0.15146559703795126,0.09932119716136996,-0.1889323363535752,-0.1370843809727196,-0.06686520935306621,-0.14780371665127515
Soundview-Bruckner,1.0,1.0,0.5114350604764168,0.10201764115565416,0.14122049510650547,0.6197908413880526,0.02485078962657793,0.2508318808429726,0.06446416310146305,0.040062325040933815,0.15981387478849407,0.10050761421319797,0.17428087986463622,0.13485617597292726,0.13510998307952626,0.12148900169204738,0.07639593908629441,0.07504230118443317,0.01751269035532995,0.004991539763113367,0.8817222820236814,0.08551130247578041,0.032766415500538215,-0.15652420777668774,-0.1129149134271779,-0.1944957351663146,-0.13351477043311366
Soundview-Castle Hill-Clason Point-Harding Park,4.0,1.0,0.5542155891922479,0.1302518036497383,0.12262462718363867,0.6063092375159146,0.02378342056868015,0.3379544490026878,0.017665157730937898,0.014287735181779601,0.15674830640958834,0.10145909327774882,0.1269932256383533,0.10661803022407504,0.12912975508077126,0.15841584158415842,0.07759249609171444,0.0996352266805628,0.0310578426263679,0.012350182386659721,0.8460242029065591,0.10894070840470796,0.04503508868873294,-0.13709220197734234,-0.07159819238823681,-0.10467367565795711,-0.09492312836960326
Spuyten Duyvil-Kingsbridge,1.0,1.0,0.5305319283991368,0.20324996826202868,0.05858436518203659,0.3902818331852228,0.4396026405992129,0.09235749650882316,0.05233591468833312,0.025422115018408027,0.0655227393516058,0.049806392832738584,0.08336496849138259,0.0566395869713765,0.10576266039025133,0.17827044263913142,0.13195657125503,0.17713157694935844,0.07015412649001594,0.0813909346291094,0.5063787604516852,0.2537281268856133,0.2398931126627015,-0.15267045743670388,-0.1223440742948208,-0.1545590283238056,-0.1347572444165726
University Heights-Morris Heights,4.0,1.0,0.5509131803868645,0.08003598740440845,0.12436860647735473,0.6742420152946469,0.010526315789473684,0.29201979307242465,0.017255960413855152,0.005955915429599641,0.24223993288590606,0.1247378355704698,0.1596581375838926,0.1101614932885906,0.13664010067114093,0.11519505033557048,0.056679949664429526,0.030620805369127518,0.016988255033557047,0.007078439597315437,0.8696365625379847,0.09891211863376688,0.03145131882824845,-0.12850257245780536,-0.10800368411077287,-0.049316352894147604,-0.10982613982792135
Van Cortlandt Village,1.0,1.0,0.5241902378951072,0.11232089450124128,0.12573584905660376,0.6686474969212425,0.08712395175635787,0.17723869656156538,0.0444318470590535,0.02255800770178079,0.124559144600571,0.0635391591557969,0.12758215305379836,0.1070928735374797,0.14560824049711696,0.1888820466886861,0.12651850193136652,0.0825729160835246,0.02200078374293232,0.011644180708727535,0.7817969311915608,0.13755694078158714,0.08064612802685207,-0.16126118939629822,-0.15746491003155932,-0.1648495608083446,-0.15964588686042785
Van Nest-Morris Park-Westchester Square,0.0,0.0,0.4972042427733912,0.10396828086346538,0.1380554627464083,0.5246873835101156,0.24440001355518656,0.10695042190518148,0.1067132061404995,0.01724897488901691,0.08769883351007424,0.061081654294803826,0.13563096500530222,0.10593849416755036,0.13881230116648993,0.18366914103923648,0.10159066808059383,0.1266171792152704,0.04199363732767762,0.016967126193001062,0.7791065219681804,0.1462438099251923,0.07464966810662732,-0.1192876197524943,-0.08466038687782135,-0.04293518988559228,-0.09222855823004476
West Concourse,0.0,0.0,0.5195614386950127,0.0765610375718679,0.12207201957813775,0.7070463965770825,0.01898649552079155,0.2311538975798904,0.01815750768819361,0.024655702634041984,0.1878579610538373,0.12386407025582286,0.16571210385643376,0.13088965253913706,0.13081328751431845,0.1429553264604811,0.06483390607101948,0.04009163802978236,0.005345551737304314,0.007636502481863306,0.8603637324408825,0.1075784931084592,0.032057774450658334,-0.018836228379276954,0.06032350703578225,-0.11682519251787109,0.021190431054561833
West Farms-Bronx River,0.0,0.0,0.5215652271201611,0.10463750279704633,0.13436660208736953,0.6460897292459163,0.03306108749160886,0.25109084806444393,0.042738867755650035,0.027019467442380846,0.1798567214496418,0.10206489675516224,0.15642646439106614,0.13232195533080487,0.13375474083438685,0.14310998735777494,0.0785503581963759,0.055625790139064483,0.01533923303834808,0.002949852507374631,0.9073505186768176,0.07314901384622234,0.019500467476960062,-0.11433048586514322,-0.08037402976939599,-0.1327130360655667,-0.09547388693931258
Westchester-Unionport,0.0,0.0,0.5329324471639062,0.11980869993318564,0.15242627442497655,0.6362485494250448,0.03942047332700355,0.15135211168548018,0.12701761789218272,0.04596124767028871,0.12796208530805686,0.07461699548109776,0.11727102391711673,0.10955582497520117,0.10867408795326794,0.1794334839634079,0.12917447371321505,0.09754215805136117,0.02391711671993828,0.031852749917337164,0.8146424268973825,0.12912057824991785,0.0562369948526996,-0.15612048918788463,-0.15949111241812897,-0.16038635219722783,-0.15890751382602478
Williamsbridge-Olinville,1.0,1.0,0.5384591731623695,0.12070476454038097,0.16141353290066146,0.25215626585489603,0.023461402456836245,0.6921574958104638,0.012053564564980091,0.020171271312823827,0.1402969790066564,0.06619187264348554,0.12316715542521996,0.10622352557836427,0.1478378252571801,0.17627891821440209,0.09011776753712238,0.10827165665875343,0.027789414886189082,0.013824884792626729,0.812862669245648,0.12961798839458413,0.05751934235976789,-0.10212354044690808,-0.0990342413669353,-0.08509212120012151,-0.09909309293927791
Woodlawn-Wakefield,0.0,0.0,0.5347222222222222,0.14056826434277414,0.10566791298436437,0.17445079883805373,0.16292211328976036,0.5937953885257807,0.04395878721859114,0.024872912127814086,0.08356321065733703,0.06687748099307005,0.07138531924914218,0.09204063782547266,0.1302563412500841,0.16019646101056315,0.1513826280024221,0.16107111619457715,0.05160465585682567,0.031622148960505955,0.725646966680808,0.1938126162581993,0.08054041706099273,-0.14935808330572606,-0.16265807416790812,-0.20271008365033324,-0.16221282026458675
