,GeoType,NTA,GeoID,Borough,Pop_1E,MaleEN,FemEN,PopUnd18N,PopOv65N,HispN,NotHispN,WhiteN,BlackN,NativeN,AsianN,PacificN,OtherRace1N,OtherRace2N,HHPop,HHINC_U10N,HHINC_10t14N,HHINC_15t24N,HHINC_25t34N,HHINC_35t49N,HHINC_50t74N,HHINC_75t99N,HHINC_100t149N,HHINC_150t199N,HHINC_200plN,Pop16yrsOver,Labor_forceN,CivilianLF,CLF_UnemployedN,PopOver25,EduOtherN,EduBachelor,EduGradProf,GardenCounts,HasGarden,GardenNorm
183,NTA2010,Schuylerville-Throgs Neck-Edgewater Park,BX52,The Bronx,47580,0.487326608,0.512673392,0.206137032,0.155674653,0.45372005,0.54627995,0.397057587,0.092391761,0.001092896,0.035666246,0.00023119,0.010151324,0.009688945,16527,0.078235614,0.056453077,0.087432686,0.0600835,0.10068373,0.150541538,0.140618382,0.198523628,0.065589641,0.061838204,38839,0.614588429,23870,0.082991202,32410,0.749213206,0.151465597,0.099321197,0,0,0
184,NTA2010,Soundview-Bruckner,BX55,The Bronx,37866,0.48856494,0.51143506,0.279855279,0.102017641,0.619790841,0.380209159,0.02485079,0.250831881,0.005862779,0.064464163,0,0.01315164,0.021047906,11820,0.159813875,0.100507614,0.17428088,0.134856176,0.135109983,0.121489002,0.076395939,0.075042301,0.01751269,0.00499154,28503,0.609409536,17370,0.141220495,23225,0.881722282,0.085511302,0.032766416,1,1,0.001908397
185,NTA2010,Soundview-Castle Hill-Clason Point-Harding Park,BX09,The Bronx,56552,0.445784411,0.554215589,0.2410348,0.130251804,0.606309238,0.393690762,0.023783421,0.337954449,0.000530485,0.017665158,0,0.006206677,0.007550573,19190,0.156748306,0.101459093,0.126993226,0.10661803,0.129129755,0.158415842,0.077592496,0.099635227,0.031057843,0.012350182,44333,0.529402477,23470,0.122624627,36194,0.846024203,0.108940708,0.045035089,4,1,0.007633588
186,NTA2010,Spuyten Duyvil-Kingsbridge,BX29,The Bronx,31508,0.469468072,0.530531928,0.198108417,0.203249968,0.390281833,0.609718167,0.439602641,0.092357497,0,0.052335915,0.001967754,0.009045322,0.014409039,13171,0.065522739,0.049806393,0.083364968,0.056639587,0.10576266,0.178270443,0.131956571,0.177131577,0.070154126,0.081390935,25714,0.631290348,16233,0.058584365,23202,0.50637876,0.253728127,0.239893113,1,1,0.001908397
187,NTA2010,University Heights-Morris Heights,BX36,The Bronx,55575,0.44908682,0.55091318,0.283058929,0.080035987,0.674242015,0.325757985,0.010526316,0.292019793,0.000953666,0.01725596,0.000125956,0.001493477,0.003382816,19072,0.242239933,0.124737836,0.159658138,0.110161493,0.136640101,0.11519505,0.05667995,0.030620805,0.016988255,0.00707844,41746,0.564341494,23559,0.124368606,32908,0.869636563,0.098912119,0.031451319,4,1,0.007633588
188,NTA2010,Van Cortlandt Village,BX28,The Bronx,51157,0.475809762,0.524190238,0.237445511,0.112320895,0.668647497,0.331352503,0.087123952,0.177238697,0.004906464,0.044431847,0,0.005101941,0.012549602,17863,0.124559145,0.063539159,0.127582153,0.107092874,0.14560824,0.188882047,0.126518502,0.082572916,0.022000784,0.011644181,40030,0.662003497,26500,0.125735849,33368,0.781796931,0.137556941,0.080646128,1,1,0.001908397
189,NTA2010,Van Nest-Morris Park-Westchester Square,BX37,The Bronx,29509,0.502795757,0.497204243,0.260429022,0.103968281,0.524687384,0.475312616,0.244400014,0.106950422,0.000440544,0.106713206,0,0.00250771,0.014300722,9430,0.087698834,0.061081654,0.135630965,0.105938494,0.138812301,0.183669141,0.101590668,0.126617179,0.041993637,0.016967126,22731,0.65835203,14965,0.138055463,18982,0.779106522,0.14624381,0.074649668,0,0,0
190,NTA2010,West Concourse,BX63,The Bronx,37395,0.480438561,0.519561439,0.274849579,0.076561038,0.707046397,0.292953603,0.018986496,0.231153898,0.000882471,0.018157508,0.000641797,0.008824709,0.014306725,13095,0.187857961,0.12386407,0.165712104,0.130889653,0.130813288,0.142955326,0.064833906,0.040091638,0.005345552,0.007636502,28216,0.60898072,17162,0.12207202,22709,0.860363732,0.107578493,0.032057774,0,0,0
191,NTA2010,West Farms-Bronx River,BX08,The Bronx,35752,0.478434773,0.521565227,0.264992168,0.104637503,0.646089729,0.353910271,0.033061087,0.251090848,0.00058738,0.042738868,0,0.015831282,0.010600806,11865,0.179856721,0.102064897,0.156426464,0.132321955,0.133754741,0.143109987,0.078550358,0.05562579,0.015339233,0.002949853,27277,0.58697804,16001,0.134366602,22461,0.907350519,0.073149014,0.019500467,0,0,0
192,NTA2010,Westchester-Unionport,BX59,The Bronx,28437,0.467067553,0.532932447,0.237929458,0.1198087,0.636248549,0.363751451,0.039420473,0.151352112,0,0.127017618,0,0.02482681,0.021134438,9073,0.127962085,0.074616995,0.117271024,0.109555825,0.108674088,0.179433484,0.129174474,0.097542158,0.023917117,0.03185275,22508,0.616180913,13869,0.152426274,18262,0.814642427,0.129120578,0.056236995,0,0,0
193,NTA2010,Williamsbridge-Olinville,BX44,The Bronx,65043,0.461540827,0.538459173,0.25037283,0.120704765,0.252156266,0.747843734,0.023461402,0.692157496,0.003413127,0.012053565,0.000907092,0.007010747,0.008840306,21483,0.140296979,0.066191873,0.123167155,0.106223526,0.147837825,0.176278918,0.090117768,0.108271657,0.027789415,0.013824885,50582,0.636649401,32203,0.161413533,41360,0.812862669,0.129617988,0.057519342,1,1,0.001908397
194,NTA2010,Woodlawn-Wakefield,BX62,The Bronx,44064,0.465277778,0.534722222,0.207970225,0.140568264,0.174450799,0.825549201,0.162922113,0.593795389,0.000272331,0.043958787,0,0.011460603,0.013139978,14863,0.083563211,0.066877481,0.071385319,0.092040638,0.130256341,0.160196461,0.151382628,0.161071116,0.051604656,0.031622149,35865,0.656405967,23536,0.105667913,30643,0.725646967,0.193812616,0.080540417,0,0,0
