NTA,Pop_1E,MaleEN,FemEN,PopUnd18N,PopOv65N,HispN,NotHispN,WhiteN,BlackN,NativeN,AsianN,PacificN,OtherRace1N,OtherRace2N,HHPop,HHINC_U10N,HHINC_10t14N,HHINC_15t24N,HHINC_25t34N,HHINC_35t49N,HHINC_50t74N,HHINC_75t99N,HHINC_100t149N,HHINC_150t199N,HHINC_200plN,Pop16yrsOver,Labor_forceN,CivilianLF,CLF_UnemployedN,PopOver25,EduOtherN,EduBachelor,EduGradProf,GardenCounts,HasGarden,FELONY_norm,MISDEMEANOR_norm,VIOLATION_norm,TOTAL_CRIME_norm
Queensbridge-Ravenswood-Long Island City,18927.0,0.479949278808052,0.5200507211919481,0.18634754583399374,0.10688434511544356,0.3890738099011993,0.6109261900988007,0.16806678290273155,0.2045226396153643,0.004966450044909389,0.19585776932424576,0.002007713847942093,0.01051408041422307,0.02499075394938448,7805.0,0.17335041639974375,0.12709801409352978,0.1557975656630365,0.10352338244714926,0.11710442024343368,0.11877001921844972,0.08532991672005125,0.06534272901985906,0.02754644458680333,0.026137091607943627,15769.0,0.6230578984082694,9825.0,0.14636132315521627,13232.0,0.7505290205562273,0.17623941958887546,0.07323155985489722,0.0,0.0,0.099593173772917,0.17319173667247847,0.05970306968880435,0.33248798013419983
Rego Park,28106.0,0.4685832206646268,0.5314167793353732,0.15687041912758842,0.19131146374439625,0.17419768021063115,0.8258023197893688,0.4447804739201594,0.033765032377428304,0.0013876040703052726,0.32050096064897177,0.0,0.003415640788443749,0.021952607984060343,12260.0,0.09893964110929854,0.03898858075040783,0.10595432300163132,0.07985318107667211,0.12748776508972268,0.1504078303425775,0.12854812398042414,0.15154975530179446,0.07446982055464926,0.04380097879282219,24163.0,0.6181765509249679,14927.0,0.056876800428753274,21975.0,0.5099886234357224,0.30084186575654154,0.18916951080773609,1.0,1.0,0.03177257525083612,0.1114352807229773,0.0123461182665623,0.15555397424037573
Richmond Hill,68275.0,0.5021164408641523,0.4978835591358477,0.2325595020139143,0.09514463566459172,0.3660930062248261,0.6339069937751739,0.09978762358110582,0.07811058220432078,0.006327352618088612,0.3111094837056023,0.0,0.09965580373489563,0.03891614793116074,17473.0,0.06301150346248498,0.03754363875693928,0.08939506667429749,0.0879642877582556,0.13340582613174612,0.20608939506667429,0.1400446403021805,0.14176157500143075,0.06180964917300979,0.03897441767298117,54458.0,0.640291600866723,34866.0,0.08581426031090461,44763.0,0.7826999977660121,0.15787592431249026,0.059424077921497676,0.0,0.0,0.06040278286341999,0.0955986818015379,0.0292054192603442,0.18520688392530207
Ridgewood,72964.0,0.4921194013486103,0.5078805986513897,0.2296063812290993,0.08397291815141714,0.4803875883997588,0.5196124116002412,0.41033934543062334,0.017460665533687848,0.0005208047804396689,0.07962830985143357,0.0,0.0036730442409955593,0.007990241763061236,24198.0,0.09294156541862963,0.04388792462186958,0.10257046036862552,0.08521365402099347,0.13236631126539386,0.1670799239606579,0.14554921894371434,0.15439292503512686,0.04562360525663278,0.030374411108356064,57860.0,0.6732976149325959,38927.0,0.06383743930947673,48452.0,0.7595145711219351,0.16145876331214398,0.07902666556592093,0.0,0.0,0.048051093690038925,0.08809824022805768,0.024601173181294886,0.16075050709939148
Rosedale,27462.0,0.4514601995484669,0.5485398004515329,0.2270410021120093,0.10421673585317894,0.08433471706357876,0.9156652829364212,0.03754278639574685,0.8420362682980118,0.0005462093074065982,0.01664117689898769,0.0,0.004151190736290146,0.014747651299978154,7619.0,0.033206457540359634,0.017456359102244388,0.05328783304895656,0.06076912980706129,0.09003806273789211,0.16839480246751545,0.16773854836592728,0.21223257645360286,0.13046331539572126,0.06641291508071925,21978.0,0.6904176904176904,15160.0,0.06411609498680737,18371.0,0.7319144303521855,0.17152033095639868,0.09656523869141584,0.0,0.0,0.04409729808462603,0.04832131672857039,0.01977277692811885,0.11219139174131527
South Jamaica,41606.0,0.4753881651684853,0.5246118348315146,0.2619574099889439,0.10193241359419314,0.17759457770513867,0.8224054222948614,0.003917704177282122,0.6502187184540691,0.0013459597173484596,0.0668413209633226,0.0,0.07982021823775418,0.020261500745084843,12166.0,0.09107348347854677,0.061647213545947724,0.11458162091073484,0.10060825250698667,0.15148775275357554,0.1668584579976985,0.11893802400131515,0.13792536577346706,0.03559099128719382,0.021288837744533943,32122.0,0.6671751447606002,21431.0,0.17843311091409642,26097.0,0.8394834655324367,0.1103191937770625,0.050197340690500816,4.0,1.0,0.07960390328318033,0.09546699995192999,0.026967264336874488,0.2020381675719848
South Ozone Park,85411.0,0.4933322405779115,0.5066677594220885,0.21611970355106488,0.10427228342953483,0.22035803350856448,0.7796419664914356,0.053306951095292175,0.22155225907669973,0.008874735104377656,0.2596152720375596,0.0008546908477830723,0.17673367599021206,0.058704382339511314,22105.0,0.05514589459398326,0.03415516851391088,0.08853200633340873,0.08839629043202896,0.1351730377742592,0.18525220538339746,0.12865867450802987,0.16950916082334316,0.06378647364849581,0.05139108798914273,69511.0,0.6591330868495634,45809.0,0.10871226178261914,57489.0,0.8219659413105116,0.13665222912209293,0.0413818295673955,1.0,1.0,0.05087166758380069,0.0717471988385571,0.022678577700764542,0.14529744412312232
Springfield Gardens North,27577.0,0.4053740435870472,0.5946259564129528,0.21891431265184755,0.15799398049098887,0.06737498640171156,0.9326250135982884,0.010516009718243464,0.8877687928346085,0.0,0.02197483410088117,0.0,0.004351452297204192,0.008013924647351053,10464.0,0.06135321100917431,0.036123853211009166,0.09288990825688072,0.1183103975535168,0.1628440366972477,0.1890290519877676,0.1346521406727829,0.14745795107033638,0.041284403669724766,0.016055045871559634,22173.0,0.6581427862715916,14581.0,0.07866401481379877,19045.0,0.7436072459963244,0.18251509582567604,0.07387765817799948,0.0,0.0,0.07586031838125974,0.15440403234579542,0.015737752474888494,0.2460021032019437
Springfield Gardens South-Brookville,21900.0,0.4285388127853881,0.5714611872146119,0.24356164383561646,0.11579908675799087,0.07123287671232878,0.9287671232876712,0.019863013698630142,0.8643835616438356,0.0,0.012465753424657534,0.0030136986301369864,0.012922374429223744,0.016118721461187216,5942.0,0.031134298216088863,0.03769774486704813,0.0429148434870414,0.06832716257152474,0.11595422416694715,0.2022887916526422,0.17149108044429484,0.1921911814203972,0.09508582968697407,0.0429148434870414,17194.0,0.6609863906013725,11346.0,0.10329631588224923,13987.0,0.7599914206048474,0.1507113748480732,0.08929720454707943,0.0,0.0,0.054155251141552514,0.06648401826484017,0.02547945205479452,0.1461187214611872
St. Albans,54626.0,0.4589023541903123,0.5410976458096877,0.2309156811774613,0.1313477098817413,0.06817266503130377,0.9318273349686962,0.010617654596712187,0.8739794237176436,0.003386665690330612,0.015175923552886904,0.0008970087504118918,0.0036978728078204525,0.02407278585289057,15717.0,0.04103836610040084,0.039129604886428714,0.0723420500095438,0.07380543360692245,0.11268053699815485,0.1890946109308392,0.16243557930902844,0.19628427817013425,0.07221479926194567,0.04097474072660177,43580.0,0.6899036255162919,29990.0,0.11273757919306435,36290.0,0.7735739873243318,0.14227059796087074,0.08415541471479747,3.0,1.0,0.05374729982059825,0.06207666678870868,0.014388752608647897,0.13021271921795485
Steinway,48179.0,0.496253554453185,0.503746445546815,0.14639158139438346,0.1277735112808485,0.21137840137819386,0.7886215986218061,0.6232383403557566,0.01755951763216339,0.0019095456526702504,0.12424500300961001,0.0,0.0013491355154735467,0.02032005645613234,19715.0,0.05401978189196044,0.03494800913010398,0.0773015470453969,0.0894242962211514,0.12122749175754502,0.19974638600050726,0.11894496576211007,0.18194268323611465,0.06746132386507735,0.05498351509003297,41838.0,0.7071800755294229,29566.0,0.06284245417033077,36920.0,0.5388407367280607,0.2993499458288191,0.16180931744312027,0.0,0.0,0.03553415388447249,0.06760206729072832,0.022478673280890014,0.12561489445609084
Whitestone,31090.0,0.4890961724027018,0.5109038275972981,0.2024123512383403,0.21013187520102927,0.14252171116114504,0.8574782888388549,0.6156963653908009,0.005467996140238018,0.0017690575747828887,0.21132196847861048,0.0,0.005275008041170794,0.01794789321325185,11094.0,0.030376780241572025,0.031638723634396966,0.08067423832702361,0.061474670993329726,0.08788534342888048,0.18505498467640166,0.12556336758608258,0.21425996033892195,0.10888768703803857,0.07418424373535244,25359.0,0.6004179975551086,15175.0,0.05654036243822076,22768.0,0.6390108924806747,0.22579936753338015,0.1351897399859452,0.0,0.0,0.025667417175940812,0.04242521711161145,0.013702155033772916,0.08179478932132518
Woodhaven,62821.0,0.4895178363922892,0.5104821636077108,0.2323267697107655,0.10147880485824803,0.5399945877970742,0.4600054122029258,0.15601470845736298,0.03452667101765333,0.0021171264386112922,0.2388214132216934,0.0007640757071679852,0.007704430047277185,0.020056987313159608,17324.0,0.05420226275686908,0.03284460863541907,0.09270376356499653,0.08716231817132301,0.11971830985915492,0.190602632186562,0.14176864465481412,0.17120757330870467,0.06349572846917571,0.04629415839298084,50024.0,0.6540060770830002,32702.0,0.08112653660326585,41131.0,0.7787313704991369,0.15851790620213466,0.06275072329872845,0.0,0.0,0.04065519491889655,0.0652170452555674,0.01994555960586428,0.12581779978032825
Woodside,45702.0,0.5120344842676471,0.4879655157323531,0.19368955406765567,0.1387466631657258,0.3515163450177235,0.6484836549822764,0.2241696205855324,0.008752352194652313,0.0005689028926524004,0.3940090149227605,0.0,0.002297492451096232,0.018686271935582692,16022.0,0.06253900886281362,0.036761952315566095,0.09711646486081638,0.12364249157408565,0.16733241792535264,0.2013481462988391,0.11896142803644988,0.11677693171888652,0.036512295593558855,0.039008862813631265,37798.0,0.6319381977882428,23886.0,0.06790588629322616,33363.0,0.6848904475017235,0.21415939813565926,0.10095015436261727,0.0,0.0,0.035490788149315125,0.06056627718699401,0.015557306025994488,0.11161437136230362
Annadale-Huguenot-Prince's Bay-Eltingville,28698.0,0.4902432225242177,0.5097567774757823,0.20653007178200566,0.1724161962506098,0.07056240853021116,0.9294375914697888,0.8866819987455572,0.00505261690710154,0.0010453690152623877,0.03177921806397658,0.0005226845076311938,0.0,0.004355704230259949,10010.0,0.03726273726273726,0.01838161838161838,0.05534465534465535,0.055544455544455536,0.0973026973026973,0.14255744255744254,0.13106893106893108,0.2262737262737263,0.1137862137862138,0.12247752247752247,23671.0,0.5946939292805543,14077.0,0.04752433046813952,20340.0,0.6628810226155359,0.20801376597836774,0.12910521140609635,0.0,0.0,0.015018468185936303,0.0423374451181267,0.016168374102724932,0.07352428740678793
Arden Heights,26482.0,0.4939959217581754,0.5060040782418246,0.2238124008760668,0.13771618457820406,0.12661430405558494,0.8733856959444151,0.7794728494826675,0.014878030360244694,0.000528660977267578,0.06532739219092214,0.0004531379805150668,0.00230345140095159,0.010422173551846535,9095.0,0.04551951621770203,0.02495876855415063,0.04507971412864211,0.05530511269928532,0.09807586586036283,0.18405717427157775,0.12380428807036832,0.2395821880153931,0.10544255085211657,0.07817482133040132,21150.0,0.6139007092198582,12984.0,0.05545286506469501,18338.0,0.6631584687534082,0.2192714581742829,0.11757007307230885,0.0,0.0,0.009931274072955215,0.029642776225360618,0.012234725473906805,0.051808775772222634
Charleston-Richmond Valley-Tottenville,24794.0,0.4921351939985481,0.507864806001452,0.2545373880777608,0.11470517060579173,0.09647495361781076,0.9035250463821892,0.8257239654755183,0.009155440832459468,0.002540937323546019,0.04864080019359523,0.0,0.0,0.017463902557070258,8117.0,0.021190094862633974,0.043858568436614516,0.07687569299002095,0.03880744117284711,0.09855858075643713,0.15178021436491315,0.14796106936060122,0.1866453123075028,0.10102254527534804,0.13330048047308118,19291.0,0.6071224923539474,11712.0,0.06087773224043716,16463.0,0.6730243576504891,0.22474640102047014,0.10222924132904088,0.0,0.0,0.021618133419375657,0.06481406791965798,0.021819795111720577,0.1082519964507542
Grasmere-Arrochar-Ft. Wadsworth,15896.0,0.4631353799698038,0.5368646200301963,0.22521389028686464,0.13984650226472067,0.1471439355812783,0.8528560644187216,0.6405385002516356,0.05982637141419225,0.0005661801711122295,0.12701308505284348,0.0,0.008178158027176648,0.01673376950176145,5669.0,0.0943729052742988,0.0488622331980949,0.06262127359322632,0.06491444699241489,0.11077791497618628,0.1225965778796966,0.1513494443464456,0.2007408714058917,0.07585112012700652,0.0679132122067384,12686.0,0.6187923695412265,7726.0,0.07895418068858401,10967.0,0.6153916294337558,0.22704477067566334,0.15756359989058086,0.0,0.0,0.026925012581781583,0.06523653749370911,0.025415198792148968,0.11757674886763965
Great Kills,43602.0,0.48761524700701797,0.512384752992982,0.2035915783679648,0.16347873950736205,0.08781707261134811,0.912182927388652,0.8447777624879592,0.0020870602265951107,0.0016742351268290445,0.05554791064630063,0.0,0.0,0.008095958900967846,15517.0,0.032222723464587225,0.032738287040020624,0.0582586840239737,0.062254301733582526,0.07230779145453374,0.14468002835599664,0.1508667912611974,0.24534381645936715,0.1279242121544113,0.07340336405232971,35958.0,0.6227265142666444,22382.0,0.07568581896166562,31109.0,0.6778424250216979,0.19563470378347106,0.12652287119483108,0.0,0.0,0.014701160497224896,0.032613182881519195,0.014517682675106646,0.061832026053850735
Grymes Hill-Clifton-Fox Hills,21636.0,0.4644111665742282,0.5355888334257719,0.2421427250878166,0.11457755592530967,0.2754205953041228,0.7245794046958772,0.2883619892771307,0.3051395821778517,0.00956738768718802,0.09636716583471992,0.0,0.00180255130338325,0.023340728415603626,7610.0,0.16925098554533508,0.041130091984231266,0.07109067017082786,0.07371879106438896,0.09842312746386334,0.16727989487516426,0.09789750328515112,0.16268068331143232,0.05256241787122208,0.0659658344283837,17145.0,0.5703120443277924,9778.0,0.08560032726528942,13354.0,0.6697618691028905,0.18586191403324848,0.14437621686386098,0.0,0.0,0.033277870216306155,0.08744684784618229,0.03300055463117027,0.1537252726936587
Mariner's Harbor-Arlington-Port Ivory-Graniteville,29956.0,0.4745626919481907,0.5254373080518093,0.2595473360929363,0.09867806115636267,0.34630791828014423,0.6536920817198558,0.2307717986380024,0.3022432901588997,0.0,0.10144879156095607,0.0,0.0037388169314995327,0.015489384430498063,10040.0,0.174601593625498,0.04193227091633466,0.07111553784860558,0.0655378486055777,0.08784860557768924,0.16165338645418326,0.14671314741035854,0.1605577689243028,0.060557768924302785,0.02948207171314741,23256.0,0.5592535259717922,12997.0,0.0573209202123567,18728.0,0.7449273814609141,0.16793037163605296,0.08714224690303289,0.0,0.0,0.05728401655761784,0.15322472960341835,0.04907197222593137,0.2595807183869676
New Brighton-Silver Lake,18083.0,0.5157883094619256,0.4842116905380745,0.2431565558812144,0.13078582093679147,0.2886136149975115,0.7113863850024885,0.546535420007742,0.09699717967151468,0.0,0.04645246916993862,0.0,0.0,0.02140131615329315,6136.0,0.08246414602346806,0.017764015645371577,0.06828552803129075,0.08816818774445892,0.10691003911342896,0.1528683181225554,0.09419817470664928,0.19735984354628425,0.09859843546284223,0.09338331160365057,14140.0,0.5972418670438473,8445.0,0.0718768502072232,12171.0,0.6373346479336127,0.18322241393476296,0.17944293813162435,0.0,0.0,0.03694077310180833,0.09893269922026213,0.031355416689708565,0.167228889011779
New Dorp-Midland Beach,21358.0,0.4853918906264632,0.5146081093735368,0.2163592096638262,0.148843524674595,0.14247588725536098,0.857524112744639,0.7669257421106845,0.0097387395823579,0.0,0.07407060586197209,0.0,0.0003277460436370447,0.0064612791459874525,7662.0,0.05181414774210389,0.05050900548159749,0.07334899504045941,0.07060819629339599,0.0990602975724354,0.1396502218741843,0.14108587836074132,0.18911511354737667,0.116940746541373,0.06786739754633253,17282.0,0.5882421016086101,10166.0,0.05233130041314184,15021.0,0.6921643033087012,0.1939950735636775,0.11384062312762132,0.0,0.0,0.033289633860848385,0.0931266972562974,0.029356681337203858,0.15577301245434966
New Springville-Bloomfield-Travis,40907.0,0.4767399222626934,0.5232600777373065,0.2169066418950302,0.16774635148018674,0.14107609944508276,0.8589239005549173,0.6318478500012222,0.05123817439558022,0.0003666854083653165,0.15183220475713202,0.0038135282469992904,0.0031779402058327425,0.016647517539785366,13754.0,0.06354515050167224,0.04122437109204595,0.06499927293878145,0.0661625708884688,0.0912461829286026,0.16693325578013668,0.13094372546168387,0.18547331685327906,0.10506034608114004,0.08441180747418932,33186.0,0.582986801663352,19347.0,0.06161161937251253,28723.0,0.6963409114646799,0.18117884622079866,0.12248024231452148,0.0,0.0,0.024616813748258245,0.06541667685237246,0.021096633827951208,0.1111301244285819
Oakwood-Oakwood Beach,20618.0,0.4526627218934911,0.5473372781065089,0.183577456591328,0.2107381899311281,0.12125327383839365,0.8787467261616063,0.8221941992433796,0.026384712387234454,0.0,0.02172858667184014,0.0,0.0032495877388689486,0.0051896401202832475,7987.0,0.05421309628145737,0.040691123074996866,0.10441968198322274,0.07073995242268688,0.07649931138099411,0.15024414673845002,0.12482784524852884,0.19932390133967695,0.09302616752222362,0.08601477400776261,17332.0,0.5778906069697669,9999.0,0.06480648064806481,14987.0,0.6938012944551945,0.16914659371455262,0.1370521118302529,0.0,0.0,0.016490445242021534,0.03409642060335629,0.015277912503637596,0.06586477834901543
Old Town-Dongan Hills-South Beach,24927.0,0.4722589962691058,0.5277410037308942,0.19316403899386209,0.14983752557467805,0.15922493681550126,0.8407750631844987,0.6945079632526979,0.04440967625466362,0.0019657399606852013,0.08496810687206642,0.0,0.0012436314036988006,0.013679945440686805,8561.0,0.08258381030253475,0.043920102791729934,0.0916948954561383,0.0916948954561383,0.08900829342366548,0.17170891251022075,0.10863216913911926,0.1953042868823736,0.07814507650975354,0.04730755752832613,20610.0,0.545026686074721,11200.0,0.06089285714285714,17645.0,0.7293284216491924,0.16095211107962595,0.10971946727118163,0.0,0.0,0.02114173386287961,0.04613471336302002,0.01981786817507121,0.08709431540097083
Port Richmond,19141.0,0.5104226529439423,0.4895773470560577,0.21926754088083167,0.12277310485345595,0.34867561778381484,0.6513243822161852,0.4018076380544381,0.151925186771851,0.000783658116085889,0.06284938091008829,0.00010448774881145184,0.012799749229402852,0.02105428138550755,6360.0,0.13081761006289308,0.029874213836477988,0.07720125786163523,0.10172955974842768,0.09984276729559748,0.1268867924528302,0.13223270440251572,0.15188679245283018,0.10424528301886793,0.045283018867924525,15378.0,0.5613213681883211,8632.0,0.04483317886932345,12918.0,0.7808484285493109,0.13701811425917326,0.08213345719151571,0.0,0.0,0.06812601222506663,0.141633143513923,0.0481688522020793,0.2579280079410689
Rossville-Woodrow,21397.0,0.4893209328410525,0.5106790671589475,0.2248446043837921,0.14011309996728513,0.09300369210637004,0.90699630789363,0.8435762022713464,0.0008412394260877693,0.0007945039024162267,0.04617469738748423,0.0,0.005047436556526615,0.010562228349768658,7435.0,0.0367182246133154,0.03470073974445192,0.08258238063214526,0.04465366509751177,0.06563550773369199,0.12925353059852052,0.14458641560188298,0.22434431741761934,0.124142568930733,0.11338264963012774,17061.0,0.6026024265869527,10281.0,0.04085205719288007,14823.0,0.6761789111515888,0.18289145247250893,0.1409296363759023,0.0,0.0,0.014955367574893675,0.05122213394401085,0.015048838622236762,0.08122634014114129
Stapleton-Rosebank,26247.0,0.4919419362212824,0.5080580637787175,0.23210271650093345,0.1234045795709986,0.3242656303577552,0.6757343696422449,0.3655274888558692,0.19358402865089344,0.0007238922543528786,0.08766716196136701,0.0,0.006210233550501009,0.02202156436926125,9317.0,0.11291188150692286,0.04883546205860256,0.1278308468391113,0.09563164108618656,0.09820757754642052,0.1388859074809488,0.13255339701620694,0.1426424814854567,0.0615004829880863,0.04100032199205753,20812.0,0.5946569286949837,12365.0,0.06647796198948645,17828.0,0.7415301772492708,0.15935606910477898,0.0991137536459502,0.0,0.0,0.061568941212329024,0.15407475140016005,0.05520630929249057,0.2708500019049796
Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,32276.0,0.4821229396455571,0.5178770603544429,0.19962201016234973,0.18750774569339448,0.10295575659933076,0.8970442434006692,0.7060664270665509,0.021687941504523484,0.0,0.15432519519147353,0.00037179328293468836,0.0013632420374271904,0.013229644317759326,11603.0,0.048091010945445135,0.028871843488752907,0.07506679307075756,0.06636214772041714,0.09644057571317764,0.1487546324226493,0.10893734379039904,0.2075325346893045,0.09609583728346116,0.1238472808756356,26686.0,0.5788053661095706,15446.0,0.04998057749579179,23241.0,0.6368056451959898,0.19693644851770575,0.16625790628630438,0.0,0.0,0.031044739125046475,0.1005700830338332,0.023577890692774817,0.15519271285165448
West New Brighton-New Brighton-St. George,33175.0,0.4788847023360965,0.5211152976639035,0.2723134890730972,0.10987189148455162,0.3041446872645064,0.6958553127354936,0.23565938206480785,0.35656367746797285,0.0015674453654860587,0.05769404672192916,0.0,0.004340617935192163,0.040030143180105504,12074.0,0.15156534702666888,0.06029484843465298,0.1047705814146099,0.07097896306112307,0.12158356799734968,0.14510518469438466,0.10916017889680303,0.13135663408977968,0.07048202749710121,0.03470266688752692,25027.0,0.5717824749270788,14299.0,0.06986502552626057,20844.0,0.7131068892726924,0.17765304164267895,0.10924006908462867,3.0,1.0,0.0771966842501884,0.1921326299924642,0.07032403918613414,0.3396533534287867
Westerleigh,24131.0,0.4953793875098421,0.5046206124901579,0.2123409721934441,0.1579710745514069,0.15573328913016452,0.8442667108698355,0.716630060917492,0.03568024532758692,0.0,0.06547594380672164,0.0,0.011354688989266918,0.015125771828767976,9067.0,0.08624682916069262,0.02194772251020183,0.07268115142825632,0.04874820778647844,0.08161464652034851,0.16389103341788905,0.13841402889599647,0.1922355795742804,0.0938568434984008,0.1003639572074556,19640.0,0.6005091649694501,11794.0,0.0701204002034933,16840.0,0.6387767220902613,0.18972684085510688,0.17149643705463186,0.0,0.0,0.018979735609796527,0.048816874559695,0.017943723840702832,0.08574033401019436
Allerton-Pelham Gardens,32450.0,0.4694915254237288,0.5305084745762711,0.21029275808936826,0.17439137134052388,0.3419414483821264,0.6580585516178736,0.2212018489984592,0.3284745762711864,0.0,0.08160246533127889,0.0,0.014052388289676426,0.012727272727272728,9419.0,0.07081431149803588,0.033867714194712815,0.09884276462469477,0.08801358955303111,0.11763456842552288,0.19365113069327955,0.12453551332413207,0.15213929291856884,0.06656757617581484,0.05393353859220724,26656.0,0.5959258703481393,15885.0,0.10210890777463016,22699.0,0.7416185735054408,0.15005066302480286,0.10833076346975637,1.0,1.0,0.02317411402157165,0.059322033898305086,0.013682588597842837,0.09617873651771956
Bedford Park-Fordham North,55995.0,0.4810072327886418,0.5189927672113581,0.2679882132333244,0.07763193142244844,0.7176355031699259,0.2823644968300741,0.05780873292258237,0.1658183766407715,0.0010536655058487362,0.03809268684703991,0.0012322528797214034,0.006107688186445219,0.01225109384766497,19364.0,0.16396405701301384,0.1003924808923776,0.14129312125593885,0.10844866763065482,0.1387626523445569,0.1710906837430283,0.0940404875025821,0.05820078496178475,0.013685189010535014,0.010121875645527785,42293.0,0.6455205353131724,27290.0,0.14727006229388054,34490.0,0.8577268773557553,0.10455204407074514,0.037721078573499565,3.0,1.0,0.06389856237164032,0.12010000892936867,0.021359049915171,0.20535762121617998
Belmont,29372.0,0.479061691406782,0.520938308593218,0.2783943892142176,0.06349584638431159,0.622395478687185,0.3776045213128149,0.19426664850878386,0.14840664578510146,0.0,0.01882745471877979,0.0,0.005038812474465478,0.011064959825684327,9116.0,0.2148968845985081,0.10157964019306713,0.18845985081175956,0.14545853444493198,0.13503729706011408,0.11243966652040367,0.03356735410267661,0.05605528740675735,0.008446687143483985,0.004058797718297499,22085.0,0.5574371745528639,12311.0,0.13784420437007555,14740.0,0.8540027137042062,0.09016282225237447,0.05583446404341927,1.0,1.0,0.0771483045076944,0.15967588179218306,0.032650142993326976,0.2694743292932044
Bronxdale,37595.0,0.4972203750498737,0.5027796249501263,0.2295518021013433,0.13230482776965022,0.5610586514164118,0.43894134858358813,0.1128075541960367,0.2664982045484772,0.0016225561909828435,0.032477723101476265,0.0,0.011171698364144169,0.014363612182471073,13780.0,0.163933236574746,0.10152394775036283,0.13505079825834546,0.095355587808418,0.14172714078374454,0.15863570391872278,0.10529753265602322,0.07358490566037736,0.02249637155297533,0.0023947750362844702,30046.0,0.5931571590228316,17822.0,0.1401638424419257,25133.0,0.8278757012692476,0.11287948116022757,0.05924481757052481,0.0,0.0,0.038409362947200425,0.09511903178614176,0.020029259210001333,0.15355765394334353
Claremont-Bathgate,34815.0,0.4565560821484992,0.5434439178515008,0.3446502944133276,0.07304322849346546,0.5839437024271148,0.4160562975728853,0.011489300588826657,0.3951457705012208,0.0021542438604049982,0.0004308487720809996,0.0,0.003791469194312796,0.003044664656039064,10843.0,0.2538042977035876,0.14746841280088535,0.1640689845983584,0.1155584247901872,0.12155307571705247,0.11758738356543393,0.03993359771281011,0.03384672138707,0.006179101724614959,0.0,24213.0,0.5129475901375294,12420.0,0.16658615136876007,18750.0,0.8834666666666666,0.092,0.02453333333333333,6.0,1.0,0.07712193020249893,0.17989372396955336,0.0355593853224185,0.2925750394944708
Co-op City,48541.0,0.4286273459549659,0.5713726540450341,0.17832347912074328,0.22012319482499326,0.2796604931913228,0.7203395068086772,0.07041470097443399,0.6081662924125997,0.0024515358150841555,0.01166024597762716,0.0,0.01635730619476319,0.011289425434169055,19435.0,0.0697195780807821,0.07193208129662979,0.0883972215075894,0.13372781065088754,0.18193979933110369,0.17725752508361206,0.11155132492925136,0.11335219963982505,0.03951633650630306,0.01260612297401595,40935.0,0.5614510809820447,22983.0,0.10929817691337076,34752.0,0.7443600368324125,0.1539191988950276,0.10172076427255984,0.0,0.0,0.029068210378854986,0.08341402113677097,0.017078346140376174,0.12956057765600215
Crotona Park East,21745.0,0.4394113589330881,0.560588641066912,0.27776500344906874,0.09054955162106232,0.679558519199816,0.320441480800184,0.009473442170613936,0.29059553920441483,0.0,0.011037020004598759,0.0,0.007495976086456657,0.0018395033340997927,7533.0,0.2766494092658967,0.11788132218239745,0.12996150272135934,0.11243860347803,0.12518253020045134,0.1258462763839108,0.043409000398247716,0.040223018717642375,0.021505376344086027,0.0069029603079782285,16206.0,0.5952733555473282,9647.0,0.15922048305172593,13458.0,0.8594144746619111,0.11606479417446873,0.024520731163620156,5.0,1.0,0.06672798344447,0.16127845481719935,0.03278914693032881,0.2607955851919981
East Concourse-Concourse Village,64516.0,0.4602889205778412,0.5397110794221588,0.2709250418500837,0.10801971603943207,0.5930311860623722,0.4069688139376279,0.01563953127906256,0.34600719201438396,0.006696013392026784,0.024815549631099262,0.0,0.004960009920019839,0.008850517701035402,22180.0,0.18372407574391345,0.10504959422903516,0.1548692515779982,0.13778178539224525,0.1284941388638413,0.14963931469792605,0.06934174932371506,0.05126239855725879,0.009467989179440936,0.010369702434625788,49034.0,0.5671778765754375,27811.0,0.1320700442271044,39380.0,0.838268156424581,0.11465210766886745,0.04707973590655155,9.0,1.0,0.04798809597619196,0.11862173724347448,0.01977803955607911,0.1863878727757456
East Tremont,44510.0,0.4623006066052573,0.5376993933947427,0.2944282183778926,0.10146034598966523,0.6847000674005841,0.31529993259941586,0.01529993259941586,0.2859582116378342,0.0,0.008043136373848573,0.0,0.0028308245338126265,0.0031678274545046056,14779.0,0.2421679409973611,0.13004939441098856,0.16942959604844712,0.1203735029433656,0.118072941335679,0.118072941335679,0.05805534880573787,0.0300426280533189,0.006969348399756411,0.0067663576696664176,33134.0,0.5538117945312971,18321.0,0.2183832760220512,25961.0,0.882554601132468,0.08844035283694772,0.029005046030584337,13.0,1.0,0.08364412491574927,0.1806560323522804,0.03891260390923388,0.30321276117726353
